,name,price,rating,zip code,latitude,longitude,review count,competitors,subway_around,target1,target1_norm,target2,target2_norm,target3,target3_norm
530,TAO Uptown,$$$,3.5,10022.0,40.76269,-73.97147,2019,33,10,5879.873,0.6304532215688078,20190,0.43917301414581067,3.5,0.625
531,East Noodle Village,$,3.0,10002.0,40.7175445556641,-73.994499206543,13,227,5,-121.5,0.018355305711903587,130,0.0026115342763873774,3.0,0.5
532,Chinese Food Cart,$$$$,5.0,10292.0,40.7217900752834,-73.9998465345092,1,131,9,1.5,0.03090044224156092,10,0.0,5.0,1.0
533,LoveMama,$$,4.0,10003.0,40.7303859,-73.9860613,2760,54,5,5333.4971428571425,0.5747267197446965,27600,0.6004352557127313,4.0,0.75
534,Malii,$$,4.5,10029.0,40.789432,-73.942962,126,23,0,198.72571428571428,0.051016080557605425,1260,0.02720348204570185,4.5,0.875
535,Pho Bang Restaurant,$,4.0,10013.0,40.719516,-73.996566,435,218,7,278.62333333333333,0.05916507681245853,4350,0.09445048966267683,4.0,0.75
536,Thai Market,$$,4.0,10025.0,40.801320000000004,-73.96529,799,25,2,1452.9966666666667,0.17894291261290934,7990,0.1736670293797606,4.0,0.75
537,Beijing Chinese,$,3.0,10003.0,40.733059000000004,-73.9861382,18,59,6,-168.50285714285718,0.013561344247341612,180,0.0036996735582154514,3.0,0.5
538,Good Chinese Kitchen,$,4.0,7047.0,40.807477,-74.017076,24,0,0,21.5,0.032940301839879185,240,0.00500544069640914,4.0,0.75
539,Panda Express,$,3.0,10001.0,40.7501065718521,-73.99485949426891,26,35,14,-90.31222222222222,0.021536240104414444,260,0.00544069640914037,3.0,0.5
540,Empire,$$,2.0,10007.0,40.71314520000001,-74.0077389,17,51,38,-36.0,0.02707570549471417,170,0.003482045701849837,2.0,0.25
541,King Food Restaurant,$,2.5,10024.0,40.784107,-73.977981,3,16,4,-133.48000000000002,0.017133429812510943,30,0.0004352557127312296,2.5,0.375
542,Young Xinjiang BBQ Cart,$,4.5,10002.0,40.714269673846395,-73.9941427168956,31,223,1,-103.5,0.020191179350390026,310,0.006528835690968444,4.5,0.875
543,Petite Soo Chow,$$,3.5,7010.0,40.824509899999995,-73.98781,441,2,0,879.5,0.12045027860773279,4410,0.0957562568008705,3.5,0.625
544,Dim Sum Bar,$$,4.0,11249.0,40.714728,-73.961372,107,11,0,211.5,0.05231896802390271,1070,0.02306855277475517,4.0,0.75
545,Hunan Delight,$$,4.0,11215.0,40.6755282563532,-73.9780712127686,246,4,0,489.5,0.0806730164405266,2460,0.05331882480957562,4.0,0.75
546,Shanghai Restaurant,$$,4.0,7024.0,40.855806452623604,-73.97785361856221,169,1,0,335.5,0.06496609753347596,1690,0.036561479869423284,4.0,0.75
547,Lao Bei Fang Dumpling House,$,4.0,11373.0,40.741153717041,-73.87962341308591,466,11,3,463.5,0.07802119896271285,4660,0.10119695321001088,4.0,0.75
548,Food Sing 88 Corp,$,4.0,10038.0,40.713611,-73.997528,9,217,0,-40.5,0.026616737085092563,90,0.0017410228509249185,4.0,0.75
549,Rice Noodle Cart,$,4.5,10002.0,40.7139045494042,-73.99012328494359,61,193,4,-73.5,0.023250968747867425,610,0.013057671381936888,4.5,0.875
550,Feng Shui,$$,1.5,10017.0,40.752037048339794,-73.97633361816409,36,49,16,-3.1500000000000057,0.030426174884951925,360,0.007616974972796518,1.5,0.125
551,Tsing Garden Chinese Restaurant,,3.5,7093.0,40.789271899999996,-74.0060948,32,4,0,77.5,0.03865190871517033,320,0.006746463547334059,3.5,0.625
552,Taste of China,$,4.0,7087.0,40.7789153727524,-74.0161604825466,16,7,0,13.5,0.03212435800055188,160,0.003264417845484222,4.0,0.75
553,Deng Ji II,$$,3.5,10002.0,40.714295,-73.9939834,19,224,1,-96.5,0.020905130209801417,190,0.003917301414581066,3.5,0.625
554,Yang's Chinese Food,,2.5,10014.0,40.7397919,-74.0033188,2,19,11,-301.46636363636367,0.0,20,0.0002176278563656148,2.5,0.375
555,Hoy Wong Restaurant,$,3.5,10013.0,40.716581899999994,-73.9980213,84,224,8,-72.3766666666667,0.023365540861972962,840,0.018063112078346027,3.5,0.625
556,Szechun Express,$$,4.5,7010.0,40.8243995817555,-73.984444908711,18,2,0,33.5,0.034164217598870145,180,0.0036996735582154514,4.5,0.875
557,Taste of Shanghai,$,3.0,10013.0,40.715249679603,-73.998610561094,43,225,1,-113.3766666666667,0.01918382868542052,430,0.009140369967355821,3.0,0.5
558,Caridad China,$$,4.5,11206.0,40.7049499,-73.94264,36,2,0,69.5,0.03783596487584302,360,0.007616974972796518,4.5,0.875
559,New Asian Cuisine,$,4.5,11377.0,40.739352399999994,-73.92102129999999,10,9,0,7.5,0.0315124001210564,100,0.001958650707290533,4.5,0.875
560,Strange Taste Cuisine,$,5.0,10002.0,40.7128335739664,-73.9967823028564,1,214,0,-133.5,0.017131389952912628,10,0.0,5.0,1.0
561,Alpha Fusion,$$,3.5,10001.0,40.75326629999999,-73.99589,333,28,16,549.6877777777778,0.08681174725059894,3330,0.07225244831338411,3.5,0.625
562,Chen Wong Restaurant,$,2.0,10002.0,40.712759999999996,-73.990287,26,180,4,-108.5,0.019681214450810457,260,0.00544069640914037,2.0,0.25
563,Sunrise Chinese Restaurant,,3.0,10002.0,40.7159409,-73.9927712,6,227,5,-119.5,0.018559291671735412,60,0.001088139281828074,3.0,0.5
564,King Dragon,$,2.0,10029.0,40.792865,-73.950347,5,22,0,-48.27428571428572,0.025823814518374847,50,0.0008705114254624592,2.0,0.25
565,China Express,$,4.0,7093.0,40.79311,-74.00313,13,3,0,10.5,0.03181837906080414,130,0.0026115342763873774,4.0,0.75
566,Jalan 31,$$,4.5,10016.0,40.744659999999996,-73.98123000000001,28,59,16,-3.9225000000000065,0.03034738530796688,280,0.0058759521218716,4.5,0.875
567,Eim Khao Mun Kai Elmhurst,$,4.5,11373.0,40.7429414097644,-73.8832733356575,243,11,5,240.5,0.0552767644414642,2430,0.052665941240478784,4.5,0.875
568,Uncle Zhou,$,4.0,11373.0,40.74075,-73.87905,201,11,3,198.5,0.05099305928499584,2010,0.04352557127312296,4.0,0.75
569,Siz-In-Pan,$,4.0,11217.0,40.6880326,-73.9819963,84,6,10,81.5,0.03905988063483398,840,0.018063112078346027,4.0,0.75
570,New City Kitchen Express,$,3.5,11101.0,40.74447,-73.95316,28,1,8,25.5,0.033348273759542836,280,0.0058759521218716,3.5,0.625
571,Village Express Asian Cuisine,,5.0,10014.0,40.732387,-74.00331899999999,2,25,10,-301.46636363636367,0.0,20,0.0002176278563656148,5.0,1.0
572,Asian Station,$$,3.5,10022.0,40.757537,-73.9703339,179,44,16,180.873,0.04919522902801803,1790,0.03873775843307944,3.5,0.625
573,China Town Food Market,$,4.0,10013.0,40.718555,-73.99556700000001,2,226,5,-154.3766666666667,0.015002116508868074,20,0.0002176278563656148,4.0,0.75
574,The Handpulled Noodle,$$,4.0,10031.0,40.82839,-73.9487,404,4,3,737.28,0.10594483700409159,4040,0.08770402611534277,4.0,0.75
575,May May Kitchen,,3.0,10002.0,40.715116113424294,-73.9871853590012,9,100,3,-112.0,0.019324239021104764,90,0.0017410228509249185,3.0,0.5
576,Outer Borough,$,4.5,11249.0,40.720852,-73.961742,41,7,0,38.5,0.03467418249844971,410,0.008705114254624592,4.5,0.875
577,Green Leaf Restaurant,$,4.0,7022.0,40.820106,-74.008427,39,0,0,36.5,0.03447019653861789,390,0.008269858541893362,4.0,0.75
578,Shun Wang Restaurant,$,4.0,11373.0,40.743137359619105,-73.88304138183591,118,11,5,115.5,0.04252764195197503,1180,0.02546245919477693,4.0,0.75
579,Dining Room Management Group,$,2.5,10013.0,40.7174754,-73.9971571,22,223,10,-134.3766666666667,0.01704197610718634,220,0.0045701849836779105,2.5,0.375
580,Hanoi House,$$,4.0,10009.0,40.72698,-73.98357,212,50,0,305.2275,0.06187851504897147,2120,0.04591947769314472,4.0,0.75
581,King's Wok,$,4.0,11377.0,40.76005,-73.90741,13,5,0,10.5,0.03181837906080414,130,0.0026115342763873774,4.0,0.75
582,Hardee Chinese- American,$,4.5,11205.0,40.6933441162109,-73.97222900390621,15,2,0,12.5,0.03202236502063597,150,0.003046789989118607,4.5,0.875
583,Grand Sichuan,$$,3.0,7302.0,40.72047,-74.04252,402,7,0,801.5,0.11249482617429155,4020,0.08726877040261154,3.0,0.5
584,Bangkok Cuisine Upper East Side,$$,4.0,10028.0,40.775310499999996,-73.95321659999999,197,28,4,144.0,0.04543444187957856,1970,0.0426550598476605,4.0,0.75
585,Snacky,$$,4.0,11211.0,40.714492,-73.960601,163,11,0,323.5,0.063742181774485,1630,0.0352557127312296,4.0,0.75
586,Wah Kwoon Chinese Kitchen,$,3.5,11222.0,40.724628,-73.947486,31,5,4,28.5,0.03365425269929058,310,0.006528835690968444,3.5,0.625
587,Nikko,$$,3.5,10027.0,40.81156,-73.95781,280,11,0,500.0,0.08174394272964369,2800,0.06071817192600653,3.5,0.625
588,Taste Of North China,$$,3.0,7302.0,40.716786799999994,-74.0377625661521,135,4,0,267.5,0.05803057489919385,1350,0.029162132752992384,3.0,0.5
589,Wei West,$$,3.0,10282.0,40.7153829932213,-74.01402421295641,172,11,0,341.5,0.06557805541297143,1720,0.03721436343852013,3.0,0.5
590,M Shanghai Bistro & Garden,$$,3.5,11211.0,40.71285,-73.95761999999999,392,13,0,781.5,0.11045496657597328,3920,0.08509249183895538,3.5,0.625
591,Great Wall,$,4.5,10029.0,40.795074,-73.935684,11,11,0,-42.27428571428572,0.026435772397870327,110,0.002176278563656148,4.5,0.875
592,No. 1 Flower Drum House,$,3.5,11105.0,40.7776458,-73.9086059,50,3,0,47.5,0.03559211931769293,500,0.010663764961915125,3.5,0.625
593,Shanghai Best,$$,3.0,7302.0,40.716894700000005,-74.0387484,277,5,0,551.5,0.08699658119531323,2770,0.060065288356909684,3.0,0.5
594,Ginger Root Vegan,$$,4.5,10065.0,40.762472096957396,-73.9595977571168,54,19,0,-99.82857142857142,0.02056563929093845,540,0.011534276387377584,4.5,0.875
595,Lucky House Kitchen,$,4.5,11233.0,40.683840215206104,-73.9351565390825,59,0,0,56.5,0.03651005613693615,590,0.012622415669205658,4.5,0.875
596,Friendly Restaurant,$,3.5,11101.0,40.7559963313064,-73.9424634196434,46,1,5,43.5,0.035184147398029275,460,0.009793253536452665,3.5,0.625
597,Satay Malaysian Cuisine,$$,3.5,7030.0,40.73731,-74.03066,397,2,0,791.5,0.11147489637513242,3970,0.08618063112078346,3.5,0.625
598,King's Chef,$,4.0,11103.0,40.764358,-73.91070500000001,26,5,0,23.5,0.033144287799711014,260,0.00544069640914037,4.0,0.75
599,Great Wall,,2.5,10037.0,40.8149099511421,-73.9397296879857,2,8,4,-32.0,0.027483677414377825,20,0.0002176278563656148,2.5,0.375
600,Old Peking,$,4.0,7306.0,40.7255249,-74.068306,28,1,0,25.5,0.033348273759542836,280,0.0058759521218716,4.0,0.75
601,Hong Kong Chinese Restaurant,$,3.0,10037.0,40.8151508,-73.94035840000001,4,8,4,-33.0,0.02738168443446191,40,0.0006528835690968443,3.0,0.5
602,Weng's Palace,$,2.0,10018.0,40.75612,-73.99138,56,44,8,-16.29434782608695,0.02908554368111806,560,0.011969532100108813,2.0,0.25
603,Nuevo Jardin De China Restaurant,$$,3.5,11106.0,40.761551375569894,-73.92431488202041,176,13,3,349.5,0.06639399925229875,1760,0.03808487486398259,3.5,0.625
604,Yeah Shanghai Deluxe,$$,3.0,10013.0,40.7154938098333,-73.9984104037285,108,226,1,59.623333333333306,0.03682861421087352,1080,0.023286180631120784,3.0,0.5
605,Szechaun Mirchi,$$,4.0,7010.0,40.825829999999996,-73.98787,129,2,0,255.5,0.05680665914020289,1290,0.027856365614798696,4.0,0.75
606,Chan's Dragon Inn,$$,4.0,7657.0,40.834785461425795,-74.0082931518555,93,1,0,183.5,0.04946316458625714,930,0.02002176278563656,4.0,0.75
607,Ming's Garden,,3.0,10021.0,40.763729,-73.959365,2,20,0,-141.58166666666662,0.016307116686892192,20,0.0002176278563656148,3.0,0.5
608,Grand Great Wall Restaurant,$,4.0,10031.0,40.82128370000001,-73.9506657,14,8,4,-56.72,0.02496241095085645,140,0.0028291621327529923,4.0,0.75
609,Wong Kwong Hop,$,4.5,11373.0,40.735659999999996,-73.88150999999999,44,8,0,41.5,0.03498016143819745,440,0.009357997823721436,4.5,0.875
610,Delight 28 Restaurant,$$,3.0,10013.0,40.715089,-73.998459,131,225,0,105.6233333333333,0.04152029128700553,1310,0.028291621327529923,3.0,0.5
611,Saigon Market,$$,3.5,10003.0,40.7335422,-73.99289920000001,752,46,12,1317.4971428571428,0.16512291240238874,7520,0.16343852013057672,3.5,0.625
612,Sukhumvit 51,$$,4.0,10022.0,40.755913983170295,-73.9693867939228,538,37,16,898.873,0.12242618860764377,5380,0.11686615886833515,4.0,0.75
613,Taste of China,$,4.0,11378.0,40.7276191711426,-73.8920135498047,40,1,0,37.5,0.034572189518533795,400,0.008487486398258977,4.0,0.75
614,China Chef Restaurant,$$,3.0,7094.0,40.791615379317996,-74.05780334790408,82,0,0,161.5,0.04721931902810705,820,0.0176278563656148,3.0,0.5
615,Wing Cheong Restaurant,$,4.5,11216.0,40.6803741455078,-73.9455108642578,42,0,0,39.5,0.034776175478365624,420,0.008922742110990207,4.5,0.875
616,Sunrise Chinese Restaurant,$,3.5,11106.0,40.760806,-73.923281,38,13,3,35.5,0.034368203558701974,380,0.008052230685527748,3.5,0.625
617,Good Taste Restaurant,$,4.0,10031.0,40.8214624,-73.9543845,36,4,4,-34.72,0.02720625650900654,360,0.007616974972796518,4.0,0.75
618,Ho May Kitchen,,4.0,11211.0,40.7186,-73.94072,7,1,0,15.0,0.03227734747042575,70,0.0013057671381936887,4.0,0.75
619,Happy Garden,$,3.5,11102.0,40.76728,-73.92286,61,13,4,58.5,0.03671404209676798,610,0.013057671381936888,3.5,0.625
620,Good Luck Chinese Restaurant,$,4.0,11377.0,40.739204316664704,-73.91976258993529,9,9,0,6.5,0.03141040714114049,90,0.0017410228509249185,4.0,0.75
621,Amaze 58 Asian Fusion,$$,3.5,10022.0,40.759005200000004,-73.9620854,64,32,0,-49.12700000000001,0.02573684364735798,640,0.013710554951033732,3.5,0.625
622,New Peking,$,4.0,11372.0,40.749446899999995,-73.8884277,51,5,0,48.5,0.03569411229760885,510,0.01088139281828074,4.0,0.75
623,Golden Dragon,$,3.5,11106.0,40.7628708,-73.9209671,66,11,0,63.5,0.03722400699634754,660,0.014145810663764961,3.5,0.625
624,U Like,$,4.0,11206.0,40.694007873535206,-73.9492568969727,38,2,2,35.5,0.034368203558701974,380,0.008052230685527748,4.0,0.75
625,Li Wan Restaurant,$$,4.5,11379.0,40.7122917175293,-73.89613342285159,20,2,0,37.5,0.034572189518533795,200,0.004134929270946681,4.5,0.875
626,China Village Restaurant,$$,3.0,10013.0,40.7169789075851,-73.99971999228,58,218,10,-40.376666666666694,0.026629316219282193,580,0.012404787812840044,3.0,0.5
627,Chinese Musician Restaurant,$,3.0,11222.0,40.7303597,-73.9537321,99,5,5,96.5,0.040589775333572685,990,0.02132752992383025,3.0,0.5
628,Lin's Kitchen,$,3.5,11372.0,40.7506063047067,-73.8955131021168,35,6,2,32.5,0.03406222461895423,350,0.007399347116430903,3.5,0.625
629,Delicious Wok,$,4.5,11385.0,40.700309999999995,-73.89669,24,1,0,21.5,0.032940301839879185,240,0.00500544069640914,4.5,0.875
630,LuAnne's Wild Ginger All-Asian Vegan,$$,4.0,10013.0,40.720463099999996,-73.99649559999999,558,205,6,959.6233333333333,0.12862229613519546,5580,0.12121871599564744,4.0,0.75
631,Saw Shack,$,3.5,11372.0,40.7499285042286,-73.8821339607239,130,6,3,127.5,0.04375155771096599,1300,0.028073993471164307,3.5,0.625
632,Jung's Dried Beef,$,4.5,10013.0,40.715412,-73.999275,10,223,2,-146.3766666666667,0.01581806034819538,100,0.001958650707290533,4.5,0.875
633,Yung Sun Restaurant,$,3.0,10002.0,40.71338,-73.99580999999999,11,220,0,-123.5,0.018151319752071758,110,0.002176278563656148,3.0,0.5
634,King Wah Restaurant,$,4.0,11385.0,40.7099237520059,-73.89899767120279,61,2,0,58.5,0.03671404209676798,610,0.013057671381936888,4.0,0.75
635,New King Foo Chinese Food,$,3.0,10029.0,40.789493,-73.942916,8,23,0,-45.27428571428572,0.026129793458122587,80,0.0015233949945593036,3.0,0.5
636,Dumplings & Things,$,3.5,11104.0,40.7425888323281,-73.9189697784327,116,10,6,113.5,0.04232365599214321,1160,0.025027203482045703,3.5,0.625
637,Mr Rice's Kitchen,$,4.0,7307.0,40.7517,-74.05378,16,3,0,13.5,0.03212435800055188,160,0.003264417845484222,4.0,0.75
638,Xifu foods,$,4.5,11217.0,40.6880326,-73.9819963,16,6,10,13.5,0.03212435800055188,160,0.003264417845484222,4.5,0.875
639,Happy Fortune Chinese Restaurant,$,3.5,11377.0,40.7394203208105,-73.9183913628026,20,9,0,17.5,0.032532329920215534,200,0.004134929270946681,3.5,0.625
640,Benny's Lung Sheng,,2.0,10025.0,40.79829,-73.96378,4,25,1,-135.00333333333333,0.016978060506439036,40,0.0006528835690968443,2.0,0.25
641,Good Taste,$,3.5,11101.0,40.75437279999999,-73.9335449,25,4,2,22.5,0.0330422948197951,250,0.005223068552774755,3.5,0.625
642,Happy Eats,,3.0,10013.0,40.71521,-73.99861,2,226,0,-151.3766666666667,0.015308095448615814,20,0.0002176278563656148,3.0,0.5
643,New Hardee,$,4.5,11237.0,40.700656890869105,-73.9261474609375,6,1,2,3.5,0.031104428201392746,60,0.001088139281828074,4.5,0.875
644,Pasteur Grill and Noodles,$$,3.5,10013.0,40.71667,-73.99974,223,219,8,289.62333333333333,0.06028699959153357,2230,0.048313384113166484,3.5,0.625
645,Good Year Chinese Cuisine,$,3.5,7307.0,40.74883,-74.04701,74,5,0,71.5,0.03803995083567485,740,0.01588683351468988,3.5,0.625
646,Aux Epices,$$,4.0,10013.0,40.7181073647053,-73.9991025383579,249,216,15,341.62333333333333,0.06559063454716106,2490,0.05397170837867247,4.0,0.75
647,King Szechuan Palace,$$,3.5,7307.0,40.739697,-74.051612,89,1,0,175.5,0.04864722074692983,890,0.019151251360174103,3.5,0.625
648,Spice,$$,3.5,10025.0,40.8016123540962,-73.964790176728,86,25,1,26.99666666666667,0.03350092325281699,860,0.018498367791077257,3.5,0.625
649,Khe-Yo,$$$,4.0,10013.0,40.716906,-74.008587,511,32,15,1376.6233333333332,0.1711533687601313,5110,0.11099020674646355,4.0,0.75
650,Thai Soup,$$,4.0,10035.0,40.799678867234,-73.93973610207259,105,12,4,135.61,0.04457872077808405,1050,0.022633297062023938,4.0,0.75
651,Kum Kau,$$,3.5,11205.0,40.693573,-73.966702,197,3,0,391.5,0.0706777044087671,1970,0.0426550598476605,3.5,0.625
652,Jade Gourmet,$,4.0,7010.0,40.81275,-73.9926,28,2,0,25.5,0.033348273759542836,280,0.0058759521218716,4.0,0.75
653,New China Wok Chinese Kitchen,$,4.0,11217.0,40.68257,-73.97927,19,5,4,16.5,0.03243033694029962,190,0.003917301414581066,4.0,0.75
654,New Golden Dragon Restaurant,$,4.0,10031.0,40.8242006,-73.9455163,22,8,6,-48.72,0.025778354790183755,220,0.0045701849836779105,4.0,0.75
655,Dragon Palace,$$,3.5,10013.0,40.718769,-73.99897,3,216,15,-150.3766666666667,0.015410088428531728,30,0.0004352557127312296,3.5,0.625
656,Lin's Garden,$,3.5,11385.0,40.703453100000004,-73.9090729,33,2,2,30.5,0.03385823865912241,330,0.006964091403699674,3.5,0.625
657,Wong Wah Bakery House,$,4.0,10002.0,40.7154579,-73.9930816,26,225,6,-108.5,0.019681214450810457,260,0.00544069640914037,4.0,0.75
658,Saiguette,$$,4.0,10025.0,40.79898,-73.962707,438,25,1,730.9966666666667,0.10530398111361994,4380,0.09510337323177366,4.0,0.75
659,Great World Chinese Restaurant,,2.0,10001.0,40.747684,-74.000862,2,20,5,-111.31222222222222,0.019394387526180265,20,0.0002176278563656148,2.0,0.25
660,Lily's,$,2.5,10038.0,40.712104797363295,-73.99806213378909,50,205,0,0.5,0.030798449261645006,500,0.010663764961915125,2.5,0.375
661,Red Bowl,$$,3.5,11211.0,40.717049386629206,-73.958762175149,221,11,4,439.5,0.07557336744473094,2210,0.04787812840043525,3.5,0.625
662,Golden Mandarin Court,$$,2.5,10013.0,40.715965999999995,-73.99838199999999,160,226,5,163.6233333333333,0.0474358841221285,1600,0.03460282916213275,2.5,0.375
663,Chive Blossom NYC,$$,5.0,11249.0,40.710796,-73.963901,18,7,0,33.5,0.034164217598870145,180,0.0036996735582154514,5.0,1.0
664,I Fortune Cookie,$,3.0,11101.0,40.747727751731894,-73.94742026925091,34,2,8,31.5,0.033960231639038316,340,0.007181719260065288,3.0,0.5
665,Francesca Chinese Restaruant,$,3.5,7087.0,40.7680999,-74.0325,8,3,0,5.5,0.031308414161224575,80,0.0015233949945593036,3.5,0.625
666,Shanghai Lee,$,3.0,11222.0,40.7318,-73.9582099,109,3,1,106.5,0.041609705132731815,1090,0.0235038084874864,3.0,0.5
667,China Garden,$,5.0,11237.0,40.70327,-73.92162990000001,4,2,7,1.5,0.03090044224156092,40,0.0006528835690968443,5.0,1.0
668,Flame,$$,4.0,10024.0,40.78396,-73.97444,186,17,2,235.51999999999998,0.054768839401482944,1860,0.04026115342763874,4.0,0.75
669,Daily Chinese Restaurant,$,3.5,7086.0,40.775394399999996,-74.01978299999999,17,6,0,14.5,0.03222635098046779,170,0.003482045701849837,3.5,0.625
670,Green Zenphony,$$,4.5,11374.0,40.730219,-73.863865,86,1,6,169.5,0.04803526286743435,860,0.018498367791077257,4.5,0.875
671,Chinatown Kitchen,$,4.0,7093.0,40.7885757502878,-74.0158536518411,6,3,0,3.5,0.031104428201392746,60,0.001088139281828074,4.0,0.75
672,Cutting Board,$$,3.0,10013.0,40.71516,-73.99771,436,225,0,715.6233333333333,0.10373600903571263,4360,0.09466811751904244,3.0,0.5
673,Grand Sichuan NY II,$$,4.0,11374.0,40.7274381816387,-73.8557088375092,166,1,2,329.5,0.06435413965398047,1660,0.035908596300326445,4.0,0.75
674,Lovely Day,$$,3.5,10012.0,40.721771000000004,-73.994247,282,149,7,365.2669230769231,0.06800211472101912,2820,0.06115342763873776,3.5,0.625
675,Xin Lin Chinese Restaurant,$,4.0,7087.0,40.77735,-74.01873990000001,12,6,0,9.5,0.031716386080888226,120,0.002393906420021763,4.0,0.75
676,Number 1 Chinese Kitchen,$,3.0,7030.0,40.7446403503418,-74.02899169921879,38,5,0,35.5,0.034368203558701974,380,0.008052230685527748,3.0,0.5
677,Vanessa's Dumpling House,$,3.5,11211.0,40.713795000000005,-73.96198299999999,387,11,0,384.5,0.0699637535493557,3870,0.08400435255712731,3.5,0.625
678,Wah Yoan Restaurant II,$,3.5,7093.0,40.78225,-74.01201,13,7,0,10.5,0.03181837906080414,130,0.0026115342763873774,3.5,0.625
679,Dragon Gate Chinese Cuisine,$$,4.0,11105.0,40.7784616409036,-73.90190720558171,10,1,0,17.5,0.032532329920215534,100,0.001958650707290533,4.0,0.75
680,House Special,,5.0,10013.0,40.71785,-73.99679990000001,2,224,8,-151.3766666666667,0.015308095448615814,20,0.0002176278563656148,5.0,1.0
681,Kien Tuong,$,3.5,10002.0,40.7174491882324,-73.9945526123047,63,227,4,-71.5,0.02345495470769925,630,0.013492927094668117,3.5,0.625
682,Hey Hey Canteen,$$,4.0,11215.0,40.672157550816706,-73.9874984846558,81,4,4,159.5,0.04701533306827522,810,0.017410228509249184,4.0,0.75
683,China Red Restaurant,$,2.0,10007.0,40.715022999999995,-74.008636,17,39,23,-53.0,0.025341824836143646,170,0.003482045701849837,2.0,0.25
684,New Golden Bowl Restaurant,$,3.5,10002.0,40.71412,-73.99509,7,223,0,-127.5,0.017743347832408107,70,0.0013057671381936887,3.5,0.625
685,Hop Lee Kitchen,$,3.5,11222.0,40.7329216003418,-73.9544906616211,25,4,5,22.5,0.0330422948197951,250,0.005223068552774755,3.5,0.625
686,Queens Seafood Restaurant,$$,3.5,11373.0,40.741503200000004,-73.8825862,94,11,5,185.5,0.049667150546088966,940,0.020239390642002177,3.5,0.625
687,East Seafood restaurant,,4.0,10002.0,40.713924407959,-73.9966125488281,2,220,0,-129.5,0.01753936187257628,20,0.0002176278563656148,4.0,0.75
688,Sweet House Inc,,4.0,10002.0,40.7182758,-73.9946401,1,228,5,-132.0,0.017284379422786496,10,0.0,4.0,0.75
689,Hong Kong Express,$,4.0,11385.0,40.696141600000004,-73.9047676,35,3,6,32.5,0.03406222461895423,350,0.007399347116430903,4.0,0.75
690,Fish Cheeks,$$$,4.0,10012.0,40.7258,-73.9927,138,55,13,215.2669230769231,0.05270316773363212,1380,0.029815016322089227,4.0,0.75
691,Aquarius Seafood Restaurant,$$,3.5,7024.0,40.851555600000005,-73.9718064,126,2,0,249.5,0.056194701260707414,1260,0.02720348204570185,3.5,0.625
692,Flip Sigi,$$,4.5,10014.0,40.73405,-74.00641999999999,422,22,5,537.5336363636363,0.08557211014945125,4220,0.09162132752992383,4.5,0.875
693,MIGHTY Bowl,$,4.0,10012.0,40.72979,-74.00035,170,30,3,-28.733076923076908,0.027816880634149277,1700,0.0367791077257889,4.0,0.75
694,Peking Express,$,3.5,11222.0,40.725971,-73.942817,25,5,0,22.5,0.0330422948197951,250,0.005223068552774755,3.5,0.625
695,Zhà Pan Asian,$,4.5,10001.0,40.7489953,-73.9880316,19,44,21,-97.31222222222222,0.02082228924500305,190,0.003917301414581066,4.5,0.875
696,Asian Bowl,$,2.0,10022.0,40.7575340270996,-73.9703369140625,4,44,16,-173.127,0.01308971413778473,40,0.0006528835690968443,2.0,0.25
697,Potsticker Cart,,4.0,10023.0,40.7834014892578,-73.9663009643555,2,2,0,2.5,0.031002435221476835,20,0.0002176278563656148,4.0,0.75
698,Shanghai Cuisine,$$,3.0,10013.0,40.7158458,-73.99924759999999,272,223,5,387.62333333333333,0.07028231162329308,2720,0.05897714907508161,3.0,0.5
699,Herbs Thai Bistro,$$,3.5,10017.0,40.75193,-73.97099,129,35,0,182.85,0.049396869149311795,1290,0.027856365614798696,3.5,0.625
700,New Hua Yung Kitchen,$,4.5,10033.0,40.84596,-73.93873,16,5,7,-55.40888888888887,0.02509613508007954,160,0.003264417845484222,4.5,0.875
701,Happy Garden Palace,$,3.5,10002.0,40.713809999999995,-73.9955,12,222,0,-122.5,0.018253312731987673,120,0.002393906420021763,3.5,0.625
702,King Garden,$,3.5,11101.0,40.75524,-73.91837,43,3,2,40.5,0.03487816845828154,430,0.009140369967355821,3.5,0.625
703,Canton Lounge,$$,2.5,10013.0,40.716205,-73.997863,70,225,5,-16.376666666666694,0.029077147737264112,700,0.015016322089227421,2.5,0.375
704,China Chalet,$$,2.5,10004.0,40.7065651445594,-74.0129064216347,13,19,44,-38.233333333333334,0.026847921172901964,130,0.0026115342763873774,2.5,0.375
705,Chai Thai Kitchen,$$,3.5,10019.0,40.765409999999996,-73.98352,438,36,24,729.75,0.10517682986532477,4380,0.09510337323177366,3.5,0.625
706,David & Son's Caribbean Flavor,$,4.5,7307.0,40.7421999,-74.04919,15,3,0,12.5,0.03202236502063597,150,0.003046789989118607,4.5,0.875
707,Taste of China,$,4.0,7650.0,40.840344099999996,-73.9987694,43,3,0,40.5,0.03487816845828154,430,0.009140369967355821,4.0,0.75
708,Asia de Cuba,$$$,3.5,10003.0,40.72845,-73.99212,213,51,10,452.4971428571428,0.07689898477512376,2130,0.04613710554951034,3.5,0.625
709,Te Min Quan,$$,4.0,7650.0,40.8476677,-73.9978104,98,3,0,193.5,0.05048309438541627,980,0.021109902067464634,4.0,0.75
